1;0;4582.00;10.47;1297.00;0.00;1.60
2;0;3575.00;9.50;1665.00;0.00;1.52
3;0;4220.00;10.20;1555.00;0.00;1.44
4;0;4972.00;14.42;354.00;0.00;2.00
5;0;5010.00;10.45;2277.00;0.00;1.64
6;0;5536.00;11.35;913.00;0.00;1.68
7;0;3472.00;10.55;1389.00;0.00;1.48
8;0;3907.00;10.50;1152.00;0.00;2.16
9;0;2971.00;10.20;858.00;0.00;1.68
10;0;3864.00;18.25;800.00;0.00;1.60
11;0;2685.00;13.27;692.00;0.00;1.48
12;0;5135.00;11.50;564.00;0.00;2.00
13;0;4562.00;12.50;658.00;0.00;1.80
14;0;4319.00;10.20;1028.00;0.00;1.96
15;0;3523.00;11.50;1413.00;0.00;0.88
16;0;3406.00;10.00;1314.00;0.00;1.32
17;0;4510.00;10.20;990.00;0.00;1.52
18;0;4854.00;10.82;1835.00;0.00;1.12
19;0;4853.00;9.50;2166.00;0.00;1.72
20;0;5223.00;10.50;2062.00;0.00;1.76
21;0;4721.00;10.00;1930.00;0.00;1.88
22;0;2772.00;12.45;509.00;0.00;2.16
23;0;4895.00;10.90;1251.00;0.00;2.64
24;0;1366.00;19.12;2265.00;0.00;1.76
25;0;4050.00;10.05;1707.00;0.00;1.96
26;0;5429.00;10.90;614.00;0.00;2.40
27;0;5269.00;10.60;1046.00;0.00;2.68
28;0;3399.00;11.05;1089.00;0.00;1.00
29;0;4721.00;10.27;1813.00;0.00;2.68
30;0;3447.00;11.02;844.00;0.00;1.28
31;0;3536.00;11.97;782.00;0.00;1.56
32;0;5413.00;10.80;510.00;0.00;3.00
33;0;4645.00;10.20;1804.00;0.00;1.36
34;0;4761.00;10.20;1470.00;0.00;2.20
35;0;1319.00;12.35;1943.00;0.00;1.16
36;0;4638.00;16.35;643.00;0.00;1.48
37;0;3440.00;9.50;648.00;0.00;1.80
38;0;3759.00;13.47;2140.00;0.00;2.24
39;0;3511.00;12.75;1771.00;0.00;2.64
40;0;4080.00;11.80;414.00;0.00;1.52
41;0;3550.00;10.85;616.00;0.00;1.80
42;0;5322.00;11.80;835.00;0.00;1.40
43;0;4570.00;10.20;1787.00;0.00;3.24
44;0;1297.00;17.00;2028.00;0.00;1.80
45;0;5265.00;10.60;1146.00;0.00;1.60
46;0;3122.00;10.95;973.00;0.00;1.88
47;0;4120.00;10.90;1371.00;0.00;2.96
48;0;5283.00;13.37;340.00;0.00;2.96
49;0;4099.00;15.20;496.00;0.00;2.12
50;0;4557.00;10.90;315.00;0.00;1.96
51;0;4654.00;10.87;359.00;0.00;2.04
52;0;5415.00;10.55;920.00;0.00;1.56
53;0;4069.00;10.80;1451.00;0.00;2.56
54;0;3534.00;9.70;2083.00;0.00;1.44
55;0;5175.00;11.20;1773.00;0.00;2.00
56;0;1164.00;17.35;2152.00;0.00;1.68
57;0;4287.00;10.55;2100.00;0.00;1.64
58;0;1178.00;17.50;2280.00;0.00;1.00
59;0;2779.00;12.20;1167.00;0.00;0.76
60;0;1260.00;19.10;2161.00;0.00;2.04
61;0;4933.00;10.20;1756.00;0.00;3.00
62;0;1109.00;15.25;1987.00;0.00;2.28
63;0;3942.00;10.80;1069.00;0.00;2.72
64;0;3917.00;12.97;611.00;0.00;0.96
65;0;3293.00;10.00;1304.00;0.00;1.16
66;0;5577.00;10.30;1553.00;0.00;1.32
67;0;2762.00;11.40;44.00;0.00;2.36
68;0;4551.00;11.05;799.00;0.00;2.52
69;0;2954.00;10.95;608.00;0.00;2.08
70;0;3714.00;10.82;607.00;0.00;1.20
71;0;3476.00;15.17;1073.00;0.00;3.08
72;0;5219.00;9.50;2135.00;0.00;2.52
73;0;3846.00;10.20;1712.00;0.00;1.96
74;0;4644.00;9.70;1286.00;0.00;2.64
75;0;3777.00;12.50;2013.00;0.00;1.92
76;0;3619.00;12.40;1818.00;0.00;1.88
77;0;4623.00;10.20;882.00;0.00;2.68
78;0;4798.00;10.20;1938.00;0.00;2.20
79;0;5086.00;10.30;2255.00;0.00;1.76
80;0;3325.00;14.55;1719.00;0.00;1.20
81;0;3277.00;10.55;1126.00;0.00;1.56
82;0;4398.00;13.30;348.00;0.00;1.68
83;0;4441.00;10.30;1369.00;0.00;1.56
84;0;4232.00;10.00;819.00;0.00;2.20
85;0;4217.00;10.10;918.00;0.00;2.40
86;0;5186.00;10.50;1916.00;0.00;2.84
87;0;4666.00;10.50;1082.00;0.00;1.56
88;0;3747.00;10.20;948.00;0.00;1.48
89;0;4884.00;10.20;1927.00;0.00;1.72
90;0;4679.00;14.92;558.00;0.00;2.36
91;0;4976.00;10.00;971.00;0.00;1.92
92;0;3101.00;10.60;882.00;0.00;2.04
93;0;5040.00;10.00;837.00;0.00;1.68
94;0;3995.00;10.20;609.00;0.00;2.08
95;0;2775.00;14.60;1407.00;0.00;0.64
96;0;2748.00;12.25;414.00;0.00;1.36
97;0;4183.00;11.40;1753.00;0.00;1.76
98;0;4220.00;10.30;1192.00;0.00;1.76
99;0;4239.00;10.95;1629.00;0.00;1.60
100;0;4914.00;10.80;2022.00;0.00;2.16
101;0;4903.00;10.30;1610.00;0.00;2.36
102;0;4973.00;10.25;1285.00;0.00;2.08
103;0;3854.00;12.60;888.00;0.00;1.60
104;0;3979.00;11.00;1378.00;0.00;2.68
105;0;5352.00;10.75;677.00;0.00;2.12
106;0;3731.00;10.20;1242.00;0.00;0.68
107;0;3745.00;11.82;1884.00;0.00;1.64
108;0;5028.00;10.20;1071.00;0.00;2.20
109;0;4175.00;10.20;1073.00;0.00;2.84
110;0;2877.00;14.47;476.00;0.00;2.20
111;0;3268.00;13.35;1538.00;0.00;1.24
112;0;2954.00;11.00;725.00;0.00;2.76
113;0;5345.00;11.20;1330.00;0.00;2.16
114;0;4436.00;16.97;554.00;0.00;1.88
115;0;3991.00;10.00;794.00;0.00;1.96
116;0;5137.00;10.60;963.00;0.00;1.44
117;0;4034.00;10.50;1229.00;0.00;1.88
118;0;3136.00;12.67;791.00;0.00;2.20
119;0;1661.00;13.85;2278.00;0.00;1.48
120;0;5312.00;11.15;1895.00;0.00;2.20
121;0;3510.00;9.82;1623.00;0.00;1.92
122;0;5373.00;10.50;1833.00;0.00;1.92
123;0;5010.00;10.45;752.00;0.00;2.24
124;0;4792.00;11.30;1775.00;0.00;2.16
125;0;4131.00;10.50;1259.00;0.00;3.52
126;0;4721.00;11.45;1264.00;0.00;1.64
127;0;3941.00;15.20;821.00;0.00;2.00
128;0;4282.00;14.20;548.00;0.00;1.68
129;0;2822.00;14.97;635.00;0.00;0.84
130;0;3786.00;10.10;1393.00;0.00;0.76
131;0;5093.00;10.65;1873.00;0.00;1.96
132;0;3945.00;11.20;1962.00;0.00;1.96
133;0;4614.00;15.20;716.00;0.00;2.96
134;0;4103.00;11.50;1839.00;0.00;1.44
135;0;5146.00;10.50;729.00;0.00;1.64
136;0;3234.00;12.80;982.00;0.00;1.96
137;0;3853.00;9.50;1405.00;0.00;1.36
138;0;2897.00;10.65;1183.00;0.00;1.84
139;0;5019.00;10.20;1845.00;0.00;1.32
140;0;3741.00;10.20;1105.00;0.00;3.00
141;0;5343.00;10.77;785.00;0.00;2.44
142;0;3565.00;12.80;990.00;0.00;1.24
143;0;3518.00;11.42;436.00;0.00;1.32
144;0;2811.00;15.27;260.00;0.00;2.40
145;0;5470.00;10.00;1501.00;0.00;2.00
146;0;4358.00;14.50;574.00;0.00;1.88
147;0;3638.00;9.77;567.00;0.00;0.96
148;0;3717.00;11.47;788.00;0.00;0.68
149;0;1001.00;13.45;2197.00;0.00;2.00
150;0;4205.00;11.10;1364.00;0.00;1.32
151;0;4521.00;10.30;1592.00;0.00;1.44
152;0;4255.00;10.90;1897.00;0.00;1.36
153;0;3821.00;12.77;2103.00;0.00;2.00
154;0;4835.00;10.20;1547.00;0.00;2.72
155;0;4685.00;10.20;1649.00;0.00;2.16
156;0;5608.00;11.65;1213.00;0.00;1.08
157;0;3322.00;11.50;325.00;0.00;2.08
158;0;5262.00;10.45;1568.00;0.00;2.12
159;0;5557.00;10.40;1791.00;0.00;2.00
160;0;3519.00;16.30;1873.00;0.00;1.56
161;0;5370.00;10.40;1678.00;0.00;1.88
162;0;3190.00;15.17;384.00;0.00;1.60
163;0;4406.00;10.60;2020.00;0.00;2.24
164;0;4464.00;10.97;1064.00;0.00;2.08
165;0;3832.00;11.00;1209.00;0.00;2.68
166;0;4598.00;10.20;1110.00;0.00;2.24
167;0;4575.00;18.00;573.00;0.00;2.04
168;0;3561.00;10.20;1199.00;0.00;2.00
169;0;4378.00;10.60;1193.00;0.00;2.04
170;0;4660.00;10.50;1158.00;0.00;1.92
171;0;4673.00;10.57;1551.00;0.00;1.92
172;0;4102.00;10.30;2118.00;0.00;2.04
173;0;4423.00;11.20;1637.00;0.00;2.08
174;0;5164.00;10.45;1999.00;0.00;2.08
175;0;4464.00;11.97;458.00;0.00;2.40
176;0;5417.00;10.40;1153.00;0.00;1.76
177;0;5358.00;10.40;994.00;0.00;1.32
178;0;5090.00;15.25;451.00;0.00;1.96
179;0;3502.00;9.70;579.00;0.00;0.20
180;0;4588.00;10.20;1630.00;0.00;2.12
181;0;5361.00;10.20;1498.00;0.00;1.92
182;0;4174.00;11.00;1149.00;0.00;1.08
183;0;4892.00;10.00;903.00;0.00;1.52
184;0;3548.00;10.65;1561.00;0.00;1.68
185;0;5177.00;17.00;1150.00;0.00;1.72
186;0;3816.00;10.00;1608.00;0.00;1.52
187;0;4848.00;10.25;1217.00;0.00;1.96
188;0;2741.00;10.30;1071.00;0.00;0.68
189;0;2209.00;12.50;1968.00;0.00;2.20
190;0;4213.00;12.30;401.00;0.00;1.24
191;0;3431.00;10.00;1209.00;0.00;1.84
192;0;4535.00;10.90;898.00;0.00;2.00
193;0;4389.00;10.50;1710.00;0.00;1.60
194;0;2607.00;13.90;60.00;0.00;2.96
195;0;5271.00;10.50;921.00;0.00;1.84
196;0;1286.00;9.50;1859.00;0.00;1.64
197;0;4357.00;10.60;2074.00;0.00;1.68
198;0;4863.00;9.50;2260.00;0.00;1.96
199;0;4359.00;10.40;901.00;0.00;1.52
200;0;3752.00;10.00;1272.00;0.00;1.44
201;0;3690.00;10.20;854.00;0.00;1.04
202;0;4289.00;10.45;2014.00;0.00;2.24
203;0;4765.00;15.17;364.00;0.00;2.12
204;0;4200.00;10.25;2096.00;0.00;1.92
205;0;2911.00;10.97;983.00;0.00;1.24
206;0;3678.00;10.52;943.00;0.00;1.44
207;0;5044.00;9.50;2095.00;0.00;2.80
208;0;4747.00;15.45;455.00;0.00;1.96
209;0;4822.00;16.32;299.00;0.00;2.12
210;0;4805.00;11.00;1369.00;0.00;1.72
211;0;5077.00;10.30;1269.00;0.00;1.64
212;0;3042.00;10.60;803.00;0.00;2.32
213;0;3468.00;17.07;676.00;0.00;1.44
214;0;3395.00;15.65;1682.00;0.00;1.60
215;0;5507.00;12.17;747.00;0.00;1.92
216;0;4510.00;11.92;390.00;0.00;2.12
217;0;3852.00;10.65;1319.00;0.00;1.76
218;0;3713.00;12.70;1976.00;0.00;2.44
219;0;1414.00;14.20;2155.00;0.00;1.44
220;0;3896.00;10.20;751.00;0.00;1.28
221;0;4035.00;11.50;1895.00;0.00;2.36
222;0;3586.00;11.40;1725.00;0.00;1.92
223;0;4943.00;11.20;1434.00;0.00;1.72
224;0;3650.00;15.80;745.00;0.00;1.32
225;0;3977.00;10.25;1512.00;0.00;1.12
226;0;2239.00;13.10;2010.00;0.00;1.00
227;0;5187.00;12.80;369.00;0.00;2.08
228;0;4654.00;10.20;988.00;0.00;1.60
229;0;1445.00;16.27;2216.00;0.00;2.20
230;0;5059.00;12.80;276.00;0.00;1.96
231;0;3593.00;10.55;1499.00;0.00;0.96
232;0;5461.00;10.40;1808.00;0.00;2.00
233;0;1510.00;18.27;2273.00;0.00;1.52
234;0;4376.00;11.00;1425.00;0.00;1.64
235;0;3813.00;13.55;443.00;0.00;2.00
236;0;5288.00;11.57;1810.00;0.00;1.84
237;0;3194.00;9.70;1504.00;0.00;1.56
238;0;3299.00;12.02;919.00;0.00;2.40
239;0;4679.00;11.00;436.00;0.00;2.00
240;0;5369.00;11.00;1409.00;0.00;1.72
241;0;5052.00;10.20;1440.00;0.00;2.32
242;0;3060.00;12.77;714.00;0.00;2.20
243;0;4204.00;15.32;596.00;0.00;1.76
244;0;4089.00;10.60;997.00;0.00;2.36
245;0;5564.00;11.10;829.00;0.00;1.68
246;0;5175.00;10.52;845.00;0.00;2.72
247;0;2696.00;10.57;1289.00;0.00;0.96
248;0;2748.00;12.32;123.00;0.00;2.44
249;0;5117.00;10.20;891.00;0.00;1.52
250;0;3526.00;12.30;944.00;0.00;1.48
251;0;4068.00;11.65;1974.00;0.00;1.64
252;0;5544.00;11.20;1233.00;0.00;2.20
253;0;4235.00;11.30;1292.00;0.00;1.60
254;0;3939.00;10.00;1598.00;0.00;1.44
255;0;3487.00;13.70;1700.00;0.00;1.80
256;0;3026.00;10.00;1042.00;0.00;1.48
257;0;4162.00;15.25;451.00;0.00;2.12
258;0;3290.00;10.50;1183.00;0.00;1.68
259;0;4506.00;10.50;1994.00;0.00;1.24
260;0;5050.00;10.75;632.00;0.00;1.52
261;0;5354.00;11.00;1252.00;0.00;1.96
262;0;3089.00;12.02;395.00;0.00;1.00
263;0;3988.00;10.60;962.00;0.00;1.72
264;0;4101.00;11.00;1530.00;0.00;1.60
265;0;3210.00;12.05;841.00;0.00;1.72
266;0;4716.00;10.90;744.00;0.00;2.28
267;0;3933.00;11.40;668.00;0.00;1.04
268;0;3205.00;9.97;1688.00;0.00;0.88
269;0;3889.00;10.92;1645.00;0.00;2.04
270;0;3809.00;10.30;1933.00;0.00;1.76
271;0;4950.00;11.30;1528.00;0.00;2.20
272;0;5091.00;10.95;1663.00;0.00;1.64
273;0;4311.00;10.80;430.00;0.00;1.64
274;0;4080.00;10.90;2208.00;0.00;1.16
275;0;4187.00;10.82;1938.00;0.00;1.56
276;0;5141.00;17.27;1267.00;0.00;2.68
277;0;4509.00;10.25;1706.00;0.00;2.20
278;0;4740.00;16.30;616.00;0.00;1.28
279;0;2625.00;12.15;1297.00;0.00;0.92
280;0;3970.00;10.60;646.00;0.00;1.28
281;0;2886.00;11.55;1262.00;0.00;1.48
282;0;2156.00;10.92;1913.00;0.00;1.96
283;0;5169.00;11.70;1428.00;0.00;2.76
284;0;4368.00;14.12;289.00;0.00;1.08
285;0;5512.00;11.10;658.00;0.00;2.16
286;0;2652.00;16.55;176.00;0.00;2.00
287;0;3768.00;14.77;616.00;0.00;1.16
288;0;5606.00;11.20;915.00;0.00;1.24
289;0;4818.00;11.00;1663.00;0.00;2.00
290;0;3938.00;10.60;1470.00;0.00;2.64
291;0;3615.00;10.30;805.00;0.00;1.52
292;0;5275.00;10.92;528.00;0.00;2.28
293;0;4337.00;11.00;1684.00;0.00;1.80
294;0;4733.00;11.32;858.00;0.00;1.84
295;0;3207.00;15.42;754.00;0.00;1.72
296;0;5085.00;10.85;1579.00;0.00;2.28
297;0;5306.00;10.50;2055.00;0.00;1.84
298;0;3362.00;10.80;229.00;0.00;1.84
299;0;5078.00;11.05;1856.00;0.00;3.56
300;0;5106.00;9.50;2153.00;0.00;3.00
301;0;5163.00;14.57;451.00;0.00;1.80
302;0;1331.00;17.90;2197.00;0.00;1.96
303;0;3973.00;11.00;1835.00;0.00;1.72
304;0;4521.00;10.20;1403.00;0.00;3.00
305;0;3791.00;16.32;791.00;0.00;1.04
306;0;3672.00;12.90;1893.00;0.00;1.80
307;0;5344.00;10.50;1097.00;0.00;1.84
308;0;4331.00;10.30;1763.00;0.00;2.00
309;0;3744.00;13.77;541.00;0.00;1.80
310;0;4513.00;10.10;1865.00;0.00;1.96
311;0;1158.00;12.80;1916.00;0.00;2.00
312;0;4881.00;10.00;980.00;0.00;2.16
313;0;4775.00;10.00;959.00;0.00;2.24
314;0;1200.00;17.80;2019.00;0.00;2.08
315;0;2636.00;10.20;492.00;0.00;1.12
316;0;4621.00;10.52;1499.00;0.00;1.76
317;0;4899.00;15.50;290.00;0.00;2.12
318;0;5208.00;10.40;696.00;0.00;1.88
319;0;5008.00;10.30;1793.00;0.00;1.76
320;0;4949.00;9.50;2247.00;0.00;2.12
321;0;2991.00;11.07;379.00;0.00;0.84
322;0;3246.00;14.50;339.00;0.00;1.60
323;0;5477.00;10.30;1294.00;0.00;1.48
324;0;4356.00;11.10;1495.00;0.00;1.96
325;0;3628.00;9.50;869.00;0.00;2.04
326;0;3412.00;13.70;929.00;0.00;2.40
327;0;3656.00;11.20;1757.00;0.00;1.32
328;0;3041.00;10.20;990.00;0.00;1.72
329;0;5206.00;10.95;916.00;0.00;1.64
330;0;1077.00;12.67;2077.00;0.00;1.96
331;0;4020.00;10.87;536.00;0.00;1.88
332;0;3641.00;10.00;1200.00;0.00;1.24
333;0;5166.00;13.40;256.00;0.00;2.68
334;0;3339.00;14.55;1639.00;0.00;0.84
335;0;3919.00;11.00;1798.00;0.00;2.04
336;0;2762.00;12.52;1482.00;0.00;1.32
337;0;3704.00;15.40;720.00;0.00;1.88
338;0;3722.00;12.20;2063.00;0.00;1.88
339;0;4686.00;10.20;1427.00;0.00;2.00
340;0;3770.00;10.20;906.00;0.00;1.24
341;0;1590.00;18.30;2288.00;0.00;0.72
342;0;4633.00;10.60;1221.00;0.00;1.68
343;0;4584.00;11.00;414.00;0.00;2.16
344;0;5150.00;10.30;659.00;0.00;1.36
345;0;3466.00;11.20;1552.00;0.00;2.40
346;0;4733.00;12.02;276.00;0.00;2.16
347;0;4482.00;12.17;744.00;0.00;1.76
348;0;5560.00;10.92;1319.00;0.00;1.76
349;0;3790.00;11.62;721.00;0.00;1.68
350;0;5487.00;11.00;1191.00;0.00;2.44
351;0;2966.00;10.70;786.00;0.00;1.92
352;0;5257.00;11.92;1296.00;0.00;2.44
353;0;2370.00;12.85;1948.00;0.00;1.72
354;0;5232.00;10.50;623.00;0.00;2.20
355;0;4997.00;10.60;1176.00;0.00;1.84
356;0;1034.00;11.25;2033.00;0.00;1.48
357;0;4484.00;11.00;1498.00;0.00;2.28
358;0;4164.00;11.00;1666.00;0.00;1.92
359;0;4887.00;11.20;1701.00;0.00;2.16
360;0;2819.00;15.40;438.00;0.00;2.00
361;0;4773.00;12.60;1280.00;0.00;2.12
362;0;5152.00;10.60;2073.00;0.00;1.40
363;0;4820.00;11.52;571.00;0.00;1.84
364;0;3570.00;16.65;1951.00;0.00;1.48
365;0;4936.00;9.50;2103.00;0.00;1.28
366;0;4458.00;10.80;1140.00;0.00;1.60
367;0;2598.00;11.30;1175.00;0.00;2.08
368;0;2844.00;10.35;1209.00;0.00;1.08
369;0;5617.00;10.40;1591.00;0.00;0.68
370;0;3863.00;12.35;2162.00;0.00;2.36
371;0;4008.00;11.20;2088.00;0.00;1.80
372;0;5027.00;10.30;1707.00;0.00;1.80
373;0;3775.00;11.00;827.00;0.00;1.32
374;0;5339.00;10.90;439.00;0.00;2.76
375;0;5511.00;10.50;1730.00;0.00;2.00
376;0;5102.00;10.67;640.00;0.00;2.16
377;0;4868.00;10.00;1048.00;0.00;2.36
378;0;4895.00;10.20;1170.00;0.00;1.72
